id,organization_id,first_name,last_name,email,phone,role,volunteer_type,organization_name,notes,photo_url,active,created_at,updated_at,user_id,roles,address,max_capacity,preferred_species
0d1637a1-64a3-4744-bea2-f6b52c4f2ac1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlie,Sanchez,charlie.sanchez@outlook.com,694-552-0757,volunteer,,,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},,,
2d416af2-0e94-4cc4-8be8-3dd10ca7f250,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ava,Woods,ava.woods@hotmail.com,925-728-3458,volunteer,,,"No other pets, focused on socializing fearful animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"4158 Maple St, Shoreline, WA 98155",5,{Dog}
0f6df8be-9b28-4f78-89fb-46bb12186d63,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Aiden,Edwards,aiden.edwards@icloud.com,556-609-5282,volunteer,,,Has a senior dog at home; cannot take high-energy puppies.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1027 Sycamore St, Renton, WA 98055",7,{Other}
f7a1d962-4547-4765-ac74-5cb8c2910f86,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Eleanor,White,eleanor.white@protonmail.com,797-724-0404,volunteer,,,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{transport,event_support}",,,
99689d4d-5378-469e-aa06-a021bc88b963,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Taylor,Marshall,taylor.marshall@protonmail.com,652-298-7303,volunteer,,,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},"6665 Maple St, Seattle, WA 98118",,
1fcb667f-493e-435b-947b-50ea64de2179,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ellie,Herrera,ellie.herrera@outlook.com,702-687-9015,volunteer,,,"Small apartment, prefers cats or small dogs. Quiet building.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"7311 Washington St, Burien, WA 98146",1,"{Other,Dog}"
823abb45-fa95-42aa-9298-a987a3d5e463,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lucy,Nelson,lucy.nelson@outlook.com,639-807-5354,volunteer,,,"Small apartment, prefers cats or small dogs. Quiet building.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"2421 Willow Way, Federal Way, WA 98003",4,"{Other,Cat,Dog}"
8f33321c-9858-4879-9c2a-a25f489a597d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sofia,Martinez,sofia.martinez@gmail.com,718-730-5407,volunteer,,,Available for hospice fostering when needed.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"2243 Elm St, Seattle, WA 98118",9,{Cat}
031188db-0c40-4b4a-ae6e-1081cb86031a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nora,Cook,nora.cook@gmail.com,266-425-0977,vet,,Northwest Animal Clinic,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
058e9e87-debe-4efa-a44f-763f6dcbf3e7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Aisha,Hayes,aisha.hayes@icloud.com,905-957-7060,volunteer,,,"Long-time volunteer, has fostered 30+ animals over 5 years.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"9101 Aurora Ave, Kirkland, WA 98033",4,"{Cat,Other,Dog}"
710bc444-0593-43ac-ab45-559152429b93,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emerson,Woods,emerson.woods@yahoo.com,339-698-1394,volunteer,,,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
6994dd3e-a596-454c-922a-6e86a8d7b124,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nora,Medina,nora.medina@hotmail.com,219-601-6843,volunteer,,,Available for hospice fostering when needed.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"3646 5th Ave, Edmonds, WA 98020",9,"{Cat,Other}"
da384fc9-1b11-4f32-850c-c4148ed3858e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Scarlett,Medina,scarlett.medina@gmail.com,462-481-3888,volunteer,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
1d919c68-a2e4-4f32-a0a2-ec177bf78fe7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jin,James,jin.james@icloud.com,847-735-9085,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{trapper,event_support}",,,
7d23667c-17d6-4599-8ba2-b767fd2fd7f2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Parker,Jimenez,parker.jimenez@protonmail.com,533-268-0799,rescue_staff,,Hope Animal Shelter,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{rescue_staff,admin}",,,
e46513b6-0790-45f9-bd7d-92efc7d003b4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hayden,Hall,hayden.hall@protonmail.com,,volunteer,,,Three dogs of their own; can foster compatible new dogs only.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"3032 Elm St, Olympia, WA 98501",7,{Other}
77e61bab-d4a6-46f4-8d7f-7b14a6714fab,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Parker,Brown,parker.brown@hotmail.com,429-984-8601,volunteer,,,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
31dcc05f-4f23-49be-bd18-1fbbe47e8a37,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlie,Reyes,charlie.reyes@outlook.com,207-553-0096,volunteer,,,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
da6078f9-395d-498d-8184-9bc16c19bfea,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Joseph,Jimenez,joseph.jimenez@icloud.com,,volunteer,,,"Long-time volunteer, has fostered 30+ animals over 5 years.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{foster_parent,event_support}","6719 Elm St, Burien, WA 98146",7,"{Cat,Other}"
e75f0493-81f7-4545-937f-a5a86c9e1f18,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mateo,Perez,mateo.perez@gmail.com,238-678-3747,volunteer,,,Can do medical foster — comfortable administering injections.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"8364 Oak Ave, Seattle, WA 98118",8,"{Other,Cat}"
b1c4b315-40f9-4924-bd3a-1dc85fecd2e9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Joseph,Hernandez,joseph.hernandez@outlook.com,978-392-4163,volunteer,,,"Has experience with neonatal kittens, willing to bottle-feed.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"8928 Sycamore St, Renton, WA 98055",6,"{Cat,Dog,Other}"
3512088f-e003-4870-875b-5488c7ef4fda,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Drew,Alvarez,drew.alvarez@hotmail.com,666-711-0110,volunteer,,,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
a75c46ac-e61a-46be-9ab4-21e8fa1d2b3b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Riley,Ramos,riley.ramos@gmail.com,525-701-7032,volunteer,,,"No other pets, focused on socializing fearful animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"431 Rainier Ave, Federal Way, WA 98003",4,{Other}
6c62fdd5-d614-4f2b-b5be-c66cae800545,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Asher,Ortiz,asher.ortiz@gmail.com,416-480-7225,volunteer,,,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},"1243 8th Ave, Bellevue, WA 98004",,
81fe55cf-e732-41bf-9bd3-b369ea71eeb1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Dakota,Green,dakota.green@yahoo.com,318-320-7694,vet,,Capitol Hill Veterinary,"Cat-only household, multiple rooms for separation.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{vet,foster_parent}","8316 Aspen Ct, Seattle, WA 98144",10,"{Dog,Cat,Other}"
18f062f8-4e52-43cf-8969-ac0e9393bf61,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Violet,Cooper,violet.cooper@gmail.com,533-245-5634,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},"5741 Lincoln Blvd, Kent, WA 98030",,
4a923aa5-cd56-44a1-8c18-2231a8816735,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emma,Davis,emma.davis@hotmail.com,761-453-2480,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{event_support},"603 Maple St, Kirkland, WA 98033",,
ec52521b-3388-48ce-a3fd-2ac52b5bfd78,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emma,Turner,emma.turner@hotmail.com,752-782-6011,volunteer,,,"Has experience with neonatal kittens, willing to bottle-feed.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6809 Washington St, Olympia, WA 98501",10,{Other}
4b0ba3d1-56ae-4e67-a037-c703344b2138,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Elijah,Foster,elijah.foster@gmail.com,971-905-5496,volunteer,,,"Family with kids 8+, great with friendly animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"2727 7th Ave, Seattle, WA 98103",10,"{Dog,Other,Cat}"
9e327a62-73f0-45f4-a053-5146bf348c05,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hayden,Sanchez,hayden.sanchez@outlook.com,635-572-7530,volunteer,,,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
62497037-ad79-4c3a-b9df-b1e827811bd5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Aria,Henry,aria.henry@gmail.com,232-265-9218,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
020e13ed-9acf-4b4f-b6dc-407f55e80ea5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlotte,Graham,charlotte.graham@hotmail.com,789-918-4758,volunteer,,,"Available weekdays, prefers short-term placements.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1115 California Ave, Seattle, WA 98103",6,"{Other,Dog,Cat}"
5bb40224-e95b-4689-a9d1-cb179241e7ee,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Logan,Watson,logan.watson@hotmail.com,502-627-5298,vet,,Cascade Veterinary Hospital,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"3139 Sycamore St, Kent, WA 98030",,
d04eee66-40d8-41a6-b286-77011251932b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Adaeze,Jenkins,adaeze.jenkins@gmail.com,758-424-3582,rescue_staff,,Alley Cat Project,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},"3808 2nd Ave, Kent, WA 98030",,
716307a5-f1b2-470f-9cee-c3eb2105673e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hannah,Peterson,hannah.peterson@gmail.com,285-615-0217,vet,,Queen Anne Vet Clinic,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
ff0f765e-8691-4982-b113-846f22680571,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Min,Gonzales,min.gonzales@gmail.com,751-721-9564,rescue_staff,,,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
013ce96b-01e3-4258-9e1c-2acdc59bec9c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosa,Wood,rosa.wood@protonmail.com,279-555-8169,rescue_staff,,Furry Friends Foundation,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{rescue_staff,admin}",,,
6e3a656a-6879-4277-b6cd-6ca388bd7922,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Luke,Aguilar,luke.aguilar@protonmail.com,801-356-6905,volunteer,,,Can do medical foster — comfortable administering injections.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"2445 23rd Ave S, Seattle, WA 98101",10,"{Cat,Dog}"
aab2381a-c6c5-4b5e-a8f3-b42cf408a6ba,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Violet,Rivera,violet.rivera@yahoo.com,379-822-4070,volunteer,,,Three dogs of their own; can foster compatible new dogs only.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"4898 15th Ave S, Seattle, WA 98115",6,"{Dog,Cat}"
fc57dafe-efda-4270-ba30-1b55f95e6f02,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cameron,Henry,cameron.henry@protonmail.com,567-845-3996,volunteer,,,,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
496cf1c8-13ca-4848-b0f9-2525ad503dbd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Frankie,Gibson,frankie.gibson@protonmail.com,930-362-3169,volunteer,,,Has a senior dog at home; cannot take high-energy puppies.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"8720 15th Ave S, Tacoma, WA 98402",4,"{Other,Cat}"
dbf3e651-25e8-4d5b-820f-74f8db79ffb9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lily,Coleman,lily.coleman@hotmail.com,896-768-2844,volunteer,,,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},,,
99f6bb23-2b7e-407b-bfa2-d91fa78d2a6e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jin,Cook,jin.cook@gmail.com,540-413-9336,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},"7035 Pine St, Seattle, WA 98103",,
6ee326da-a54c-4493-828c-828430e162bf,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Benjamin,Kennedy,benjamin.kennedy@icloud.com,576-918-8268,adopter,,,TNR specialist — knows the colonies in South Park.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},"2156 Pine St, Seattle, WA 98122",,
6d9fcf4d-2465-4716-a17b-6220217b0f91,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Olivia,Thompson,olivia.thompson@gmail.com,226-596-1635,volunteer,,,Available for hospice fostering when needed.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"5500 8th Ave, Seattle, WA 98101",7,"{Dog,Cat}"
510d6135-1cc3-4f29-9698-0899d059534c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Owen,Fernandez,owen.fernandez@gmail.com,868-705-1486,volunteer,,,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"3190 Walnut Ave, Seattle, WA 98101",8,"{Cat,Other}"
bce07778-3e6c-4d86-80e5-622a912aaa11,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Carter,Jenkins,carter.jenkins@gmail.com,256-647-0327,volunteer,,,"Small apartment, prefers cats or small dogs. Quiet building.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6927 Elm St, Everett, WA 98201",8,{Dog}
57b0e884-db4f-4364-b842-c04de351c810,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Luna,Gonzalez,luna.gonzalez@yahoo.com,868-537-5917,adopter,,,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},,,
f25060c6-7286-4bd2-81c1-3f3f44145cf9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Min,Hernandez,min.hernandez@hotmail.com,588-749-0360,vet,,Ballard Animal Hospital,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},"3654 5th Ave, Everett, WA 98201",,
220e559c-daf8-49ac-b538-f74c8881cd17,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wyatt,Hayes,wyatt.hayes@icloud.com,887-893-6875,volunteer,,,"Family with kids 8+, great with friendly animals.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"8447 2nd Ave, Seattle, WA 98101",1,"{Cat,Dog,Other}"
0d94ec54-b2aa-416f-9d5a-455dd625e0d5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Evelyn,Hayes,evelyn.hayes@gmail.com,502-394-1722,volunteer,,,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{transport},,,
ca55a05d-2189-4da9-b769-8733e79d68a9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jamie,Campbell,jamie.campbell@protonmail.com,251-949-1147,volunteer,,,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6615 10th Ave, Shoreline, WA 98155",7,"{Cat,Dog,Other}"
8bf7abcc-b09c-4d59-876e-3117949215b0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Asher,Mitchell,asher.mitchell@icloud.com,221-622-1113,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
bfcd307a-d848-4420-9062-595637c07b38,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Kai,Rodriguez,kai.rodriguez@gmail.com,948-419-9462,volunteer,,,Volunteer drives the south route on Saturdays.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{trapper},,,
457bfaf6-7b02-4232-8d1b-98ce79b10e49,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosa,Lewis,rosa.lewis@gmail.com,292-418-5014,rescue_staff,,Second Chance Rescue,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},"4683 2nd Ave, Burien, WA 98146",,
178be94e-9220-457e-bdae-d6fc8b7b0e08,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ella,Jordan,ella.jordan@hotmail.com,448-311-1679,volunteer,,,Adoption event lead.,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
454be07d-dd0d-4a92-bafb-f788563faf0d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Matthew,Perez,matthew.perez@protonmail.com,988-894-4419,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{event_support},"9208 Spruce Way, Kirkland, WA 98033",,
18f041db-68cc-45e5-a1d2-a6c2352f0fd7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Olivia,Moreno,olivia.moreno@gmail.com,381-388-9054,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
332f6a58-32b7-4529-bc93-ad399b6d6e4a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Kendall,Lee,kendall.lee@icloud.com,477-391-2261,volunteer,,,Primary contact for low-cost spay/neuter clinic referrals.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{social_media,transport}","4564 12th Ave, Seattle, WA 98101",,
26a30476-28d6-4e8d-a1cb-e34f277959b4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sofia,Hamilton,sofia.hamilton@yahoo.com,437-290-3011,vet,,Evergreen Pet Clinic,"New foster, completed orientation last month.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,"{vet,foster_parent}","3634 12th Ave, Edmonds, WA 98020",6,"{Cat,Dog}"
64ce583e-e8a0-4cdc-81b3-c5d2300b7695,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sebastian,Patel,sebastian.patel@gmail.com,963-383-3499,rescue_staff,,Second Chance Rescue,,,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{rescue_staff},,,
506a445c-cbe3-4f76-b2c3-045629b88c24,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,William,Rivera,william.rivera@hotmail.com,633-352-9866,volunteer,,,"Cat-only household, multiple rooms for separation.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6297 Lake Dr, Seattle, WA 98118",7,{Cat}
78b5aa7f-367d-4b63-8190-f4c742dc83fe,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Emerson,Parker,emerson.parker@yahoo.com,878-362-4887,volunteer,,,Three dogs of their own; can foster compatible new dogs only.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"3492 Aspen Ct, Seattle, WA 98101",1,"{Other,Cat}"
ebf3938c-4bb0-493c-9cd5-478d3f9457c5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Penelope,Russell,penelope.russell@gmail.com,405-492-9902,volunteer,,,"Small apartment, prefers cats or small dogs. Quiet building.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"9752 Cherry Ln, Shoreline, WA 98155",7,{Cat}
eed5dc5a-a51d-4990-9c4f-e7a3d89e46d6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Scarlett,Reed,scarlett.reed@icloud.com,454-590-6474,volunteer,,,Adoption event lead.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},"9553 6th Ave, Bellevue, WA 98004",,
1340dfc4-e55c-41e9-881f-d0c922675d0f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Charlotte,White,charlotte.white@gmail.com,266-843-9895,adopter,,,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},,,
35217317-c0cc-4c00-8916-ed23e61f718e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Finley,Myers,finley.myers@yahoo.com,275-776-7082,vet,,Greenwood Veterinary,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
1cdab0d1-f0e2-4ec4-87f7-768d7f3fc3ab,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ava,Brown,ava.brown@icloud.com,229-693-8864,volunteer,,,"Cat-only household, multiple rooms for separation.",,false,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1519 Magnolia Dr, Bothell, WA 98011",2,{Cat}
e959c48c-e27a-4aa0-9794-2943ada7a31d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Elliot,Cook,elliot.cook@yahoo.com,327-407-4435,volunteer,,,"Cat-only household, multiple rooms for separation.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"1123 Hill St, Tacoma, WA 98402",8,"{Cat,Other,Dog}"
e6059681-4e36-436b-96dd-15e923e26a53,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Yuki,Alvarez,yuki.alvarez@yahoo.com,288-840-0391,volunteer,,,Has a senior dog at home; cannot take high-energy puppies.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"615 Maple St, Shoreline, WA 98155",10,"{Other,Dog,Cat}"
a3ec31e5-7cfb-45bb-8bcd-1efc2944d4c1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Dakota,Scott,dakota.scott@protonmail.com,448-469-2954,volunteer,,,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{event_support},,,
fe21b5c2-9c83-4c1a-bfe7-7be9d7de63f2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jack,Hamilton,jack.hamilton@outlook.com,,volunteer,,,Helps with intake paperwork on clinic days.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
5f2e360a-7124-4799-93cc-910548d6f201,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hazel,Barnes,hazel.barnes@yahoo.com,201-954-2971,adopter,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{adopter},,,
d7ff8f01-0127-40c9-b9c4-dca9d299b26a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Olivia,Sanders,olivia.sanders@protonmail.com,636-779-9374,volunteer,,,"Has experience with neonatal kittens, willing to bottle-feed.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6336 8th Ave, Bellevue, WA 98004",3,{Cat}
e97c31b3-51cd-4e0d-887f-200bb9945188,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nora,Kim,nora.kim@outlook.com,408-534-9986,volunteer,,,"Small apartment, prefers cats or small dogs. Quiet building.",,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{foster_parent},"6375 23rd Ave S, Seattle, WA 98103",8,"{Other,Dog}"
35bdc5fd-405b-44dd-984d-115a6a06b38c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Parker,Price,parker.price@protonmail.com,702-748-4787,volunteer,,,Donor relations — handles in-kind donations.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{social_media},,,
e2eac665-5279-47a3-9b2b-81892a8191a4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Taylor,West,taylor.west@gmail.com,517-744-7412,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
60539291-7a76-4e29-a62d-6defab60ff2d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jin,Powell,jin.powell@outlook.com,460-573-9083,vet,,Queen Anne Vet Clinic,Manages the org Instagram + Facebook.,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{vet},,,
8d196398-44b9-4061-a8ed-a5b9215dbdcb,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ellie,Ramirez,ellie.ramirez@protonmail.com,447-841-7453,volunteer,,,,,true,2026-05-24T06:09:13.060Z,2026-05-24T06:09:13.060Z,,{admin},,,
